"N2Orate"	"N2OR2"	"CO2rate"	"CO2R2"	"CH4rate"	"CH4R2"	"chamberdates"	"waterdepthcm"	"soiltemp"	"airtemp"
"517"	0.0135297664790671	0.232342847611892	986.081478544414	0.996495850119988	-0.0312823454729545	0.860087895475843	"2012-10-31 U4J2"	NA	41	41
"518"	0.0405517592449474	0.948717052573613	1725.46351325243	0.99909444529808	0.0380442037180702	0.926372379396489	"2012-11-09 S1J1"	0	39	45
"519"	0.0190837855669548	0.284891878370138	926.374299910676	0.999556883441523	-0.0117805746292706	0.286355538702752	"2012-11-09 S1J2"	0	39	45
"520"	-0.00209288658708212	0.127181160843624	321.018167353679	0.956182197923399	5.2845889814181	0.965511370660923	"2012-11-09 S2J1"	22.775	43	57
"521"	0.0202944694653099	0.865324243217406	252.227605397874	0.937808827375076	3.17652621558036	0.948853348801281	"2012-11-09 S2J2"	23.95	43	57
"522"	0.00615468295089535	0.0338232928651095	157.84470249333	0.98406213278165	0.245508577692617	0.95562696167802	"2012-11-09 S3J1"	16.1	43	57
"523"	0.00570187632543987	0.0194340525262534	1866.64812146132	0.996342705837699	0.0059396216766945	0.098712152124184	"2012-11-09 T1J1"	0	39	45
"524"	0.0329542708010118	0.68535880942488	1373.6347988222	0.998895528516995	0.00401611073636988	0.0217818172578971	"2012-11-09 T1J2"	0	39	45
"525"	0.075738281749169	0.86581482211383	1680.95689305216	0.956495839055886	0.0310746978849939	0.673985453421214	"2012-11-09 T2J1"	0	41	45
"526"	0.0350736561984569	0.829830323424187	1350.40828048519	0.998866318458859	0.0302954953348046	0.601772943002162	"2012-11-09 T2J2"	0	41	45
"527"	0.0224634087502402	0.88590688989962	1371.74526726318	0.990354905164484	0.0249409849531837	0.571024847156997	"2012-11-09 T2J3"	0	41	45
"528"	0.134030633694	0.95376473635457	1437.50923993711	0.999106010034814	0.0355771430378151	0.595957592532375	"2012-11-09 T3J1"	0	42	55
"529"	0.0689860074039485	0.916927497939869	1529.88675719889	0.998114456740133	0.0517606661202604	0.992008536026862	"2012-11-09 T3J2"	0	40	55
"530"	0.0395235814780384	0.870425789987947	1472.45251973672	0.996730153078581	0.0568121287518909	0.872372611235288	"2012-11-09 T3J3"	0	40	55
"531"	0.0383048158682639	0.790564553779612	1219.66741280099	0.999041536987995	-0.0250941739316102	0.192229460703468	"2012-11-09 T4J1"	0	43	55
"532"	0.0720607336971296	0.957384086702706	3144.07697328136	0.998673553942037	-0.0384136810111641	0.495594355148279	"2012-11-09 T4J2"	0	46	55
"533"	0.0481401098127928	0.803496575953881	1561.96848932692	0.997863300002496	-0.0481593784183414	0.789636606539801	"2012-11-09 T4J3"	0	44	55
"534"	0.0562057916449209	0.687171589997142	1501.63291496499	0.997499664697339	0.0473717653036976	0.752598229030938	"2012-11-09 T5J1"	0	48	57
"535"	0.0355564946800723	0.987581274197185	1174.51231023909	0.99678157840285	-0.0238543629092868	0.90575370866029	"2012-11-09 T5J2"	0	42	57
"536"	0.0380211948977591	0.560815735332004	1528.78556125445	0.981174659231036	-0.0207653730756306	0.134801887956488	"2012-11-09 T5J3"	0	43	57
"537"	0.0654523661416436	0.98746047047412	1081.18199180658	0.999999535126479	0.0349706906213562	0.698798883469342	"2012-11-09 U1J1"	0	38	45
"538"	0.0884671098944498	0.924078858653303	673.934660698796	0.994001258678032	-0.0297106295664626	0.958812572647996	"2012-11-09 U1J2"	0	39	45
"539"	0.0997559392961104	0.972364885038551	1690.30629772419	0.998986795730499	0.0196737456625671	0.615104231297617	"2012-11-09 U2J1"	0	38	45
"540"	0.037637906181728	0.750918955167458	1359.38654443445	0.998821664086763	0.0133619091849242	0.346902780228868	"2012-11-09 U2J2"	0	38	45
"541"	0.0331626550847071	0.605082254731474	1442.40265437585	0.995369924006554	-0.0445530851697553	0.515918175276822	"2012-11-09 U3J1"	0	43	55
"542"	0.0043909575382482	0.0959089530851163	1083.75117618644	0.986255501732393	-0.0670699694758011	0.837391540218003	"2012-11-09 U3J2"	0	42	55
"543"	0.0604645727650428	0.898755467093765	1273.14359707842	0.894470307729581	0.00865814947859074	0.0849005206659497	"2012-11-09 U4J1"	0	42	55
"544"	0.0279488222631879	0.562712727549264	1554.25702568297	0.926217658544244	-0.0166945728995423	0.145097389307649	"2012-11-09 U4J2"	0	42	55
"545"	0.0129462982758651	0.279635357462156	1354.80066666074	0.997786630416105	-0.0205487654821448	0.505547391801166	"2012-11-15 S1J1"	0	38	41
"546"	0.0214760953604955	0.981060531340191	-181.57672285833	0.047276770784321	-0.046794117759168	0.98331108423649	"2012-11-15 S1J2"	0	40	41
"547"	-0.0172995481335283	0.783729620207635	296.924149563322	0.981370465305823	3.64177892530818	0.990028133875523	"2012-11-15 S2J1"	25.775	40	46
"548"	-0.0216400927825554	0.770457881862545	308.699366976133	0.303759892881322	13.390843471364	0.778035895754644	"2012-11-15 S2J2"	26.25	40	46
"549"	-0.000584898493729018	0.00461985172092445	105.647637265618	0.842460945844298	0.376627881477343	0.997697320620364	"2012-11-15 S3J1"	18.9	40	46
"550"	-0.0353805490927462	0.986334554848266	133.294641005643	0.972869326543396	0.393626293749792	0.999648068772335	"2012-11-15 S3J2"	16.35	40	46
"551"	0.0202776342917405	0.144705063306303	1371.27550237914	0.998889165673669	-0.0249336097699349	0.344165802006286	"2012-11-15 T1J1"	0	38	41
"552"	0.00479675538787341	0.0564712545399741	795.867313159727	0.996476258167758	0.0438640001305748	0.848893523765045	"2012-11-15 T1J2"	0	38	41
"553"	0.0342897203459391	0.738109080218969	1114.78878664871	0.999594258284044	-0.0133871481153577	0.446536524549821	"2012-11-15 T2J1"	0	39	41
"554"	0.0318654130920144	0.900291078914176	1006.14129501967	0.997337395940258	-0.00896129829657767	0.032783143211677	"2012-11-15 T2J2"	0	38	41
"555"	0.0443553730983055	0.886100838235426	1281.13480212727	0.997684750219699	0.122310708812015	0.976641790568417	"2012-11-15 T2J3"	0	40	41
"556"	0.0190674132669366	0.610042200392997	909.534514079074	0.997065616591837	-0.0220712433720018	0.126363412012032	"2012-11-15 T3J1"	0	40	46
"557"	0.00240153027169199	0.0489303581445937	870.261100988777	0.996917485021028	0.00177931527400801	0.00685736694896621	"2012-11-15 T3J2"	0	39	46
"558"	0.0157105523668204	0.473973147188712	773.133168327836	0.995520701250148	-0.0028913680938791	0.0354371210278493	"2012-11-15 T3J3"	2.525	39	46
"559"	0.00785207451988775	0.218691900893999	496.28008071831	0.995662930952849	0.0370076802763375	0.938484692960169	"2012-11-15 T4J1"	0	40	46
"560"	0.0410275528810029	0.707530737115426	1746.55963524841	0.99752730310521	0.0353718114384851	0.721722174628387	"2012-11-15 T4J2"	0	41	46
"561"	0.0439054194618823	0.981069129851712	1133.99783470933	0.996528834531509	-0.0271453503235059	0.434089304133732	"2012-11-15 T4J3"	0	40	46
"562"	0.0306335447912683	0.560052164251342	645.512036933297	0.991993178362818	0.0348402633580369	0.139491005679559	"2012-11-15 T5J1"	0	40	46
"563"	0.00751811056831697	0.068052224297834	761.581899512139	0.986098212515982	-0.00528367987471449	0.0196074624790628	"2012-11-15 T5J2"	0	40	46
"564"	0.0101825997204475	0.0812743470327022	425.387216443465	0.781397385788258	0.0446160088348294	0.281283159225713	"2012-11-15 T5J3"	0	40	46
"565"	0.0142364945803587	0.327261375100523	702.157030837813	0.235272354239258	0.0289153817164222	0.999781780243966	"2012-11-15 U1J1"	0	39	41
"566"	0.0518796995211501	0.930841435688712	478.239933900086	0.932245335007276	0.00150495659950507	0.00148381381521097	"2012-11-15 U1J2"	0	40	41
"567"	0.0950814332247604	0.932494347529449	1354.85619249934	0.99786409094754	-0.00634286139415204	0.183899414790973	"2012-11-15 U2J1"	0	38	41
"568"	0.030368288480189	0.998202469135631	1239.6877092146	0.999069996478872	-0.0341775707322033	0.441814760094032	"2012-11-15 U2J2"	0	38	41
"569"	0.00669085617464434	0.0423085012906761	739.420521206567	0.992058126528206	-0.0099038991505152	0.172511735126002	"2012-11-15 U3J1"	0	41	46
"570"	0.00554678753160584	0.0988873949711778	530.859333421307	0.995382849571833	0.0560213817130881	0.99753236726068	"2012-11-15 U3J2"	0	39	46
"571"	-0.0045457561470568	0.0411292378269458	606.440282778206	0.995100510811526	-0.0417991033328167	0.541337149389095	"2012-11-15 U4J1"	0	39	46
"572"	0.0123523351225214	0.329954553273837	1163.56358590926	0.994925245180954	-0.099608153267139	0.862139017120249	"2012-11-15 U4J2"	0	39	46
"573"	0.0241659004285975	0.533880938010617	1568.1712303915	0.998675952303697	-0.0885188804507953	0.407496846910187	"2012-11-23 S1J1"	0	41	43
"574"	0.00720257093964774	0.342363647218891	762.442137060467	0.998500217226243	0.0356910869411526	0.104795923533973	"2012-11-23 S1J2"	0	41	43
"575"	0.0129181054924881	0.718762148672011	283.395668304434	0.977046452003115	4.37646672663081	0.983717354176621	"2012-11-23 S2J1"	22.8	40	43
"576"	-0.00159159548685219	0.00727907476207426	295.769504931196	0.970887092887135	10.2795986639157	0.693885699836554	"2012-11-23 S2J2"	23.7	40	43
"577"	-0.0205705923748189	0.38098403973839	191.750661269948	0.985613770706851	1.27015150961995	0.995590290654403	"2012-11-23 S3J1"	16.675	40	43
"578"	-0.0194549524341287	0.148501493181968	134.828039115299	0.83836806898126	0.97215698886132	0.985493537211423	"2012-11-23 S3J2"	13.575	40	43
"579"	0.0232211265215516	0.114929699294807	1614.06517560014	0.995877074084082	0.00793962355554034	0.000459368805333671	"2012-11-23 T1J1"	0	41	45
"580"	0.0454409889937981	0.783762186142963	1010.24933079855	0.995112262428483	0.172614445068859	0.624781275550346	"2012-11-23 T1J2"	0	40	45
"581"	0.0198432283215295	0.348424586125699	1287.19696093763	0.997279445411138	-0.177850732328314	0.558233513435707	"2012-11-23 T2J1"	0	40	45
"582"	0.0294038299121592	0.888946273793999	1210.45007282317	0.994078650988558	-0.124264011851259	0.633573001340031	"2012-11-23 T2J2"	0	40	45
"583"	-0.0023215218564325	0.00242795271088623	1194.42837933261	0.991630803536303	0.037902732466197	0.0974957818934809	"2012-11-23 T2J3"	0	41	45
"584"	0.0616502681619619	0.998683591519814	1200.18322624015	0.99848122280697	-0.0556179191202429	0.428455873721768	"2012-11-23 T3J1"	0	42	44
"585"	0.0180136116768255	0.32228947737818	1538.81380051261	0.993564145293067	0.0199086066754677	0.00330956850051077	"2012-11-23 T3J2"	0	40	44
"586"	-0.0198708790645491	0.224465050839183	1026.92506834391	0.997138289950532	-0.0574916129972019	0.437346422652014	"2012-11-23 T3J3"	0	40	44
"587"	0.00154894112274205	0.015906142191589	407.973349173057	0.116801273195662	0.133789610390141	0.907402164391233	"2012-11-23 T4J1"	0	41	44
"588"	0.0526201423207251	0.814309945927187	2023.59881629885	0.99758102942917	0.101253759003655	0.566467935940222	"2012-11-23 T4J2"	0	41	44
"589"	0.0242632528294681	0.168834350615462	1186.50100044254	0.994905469163905	-0.20817730998669	0.980184054981746	"2012-11-23 T4J3"	0	40	44
"590"	0.0204046399667292	0.272356592338022	862.786178920393	0.997539973418556	-0.0909703917694821	0.124509339222931	"2012-11-23 T5J1"	0	39	43
"591"	0.0121090671732781	0.0954303294392958	936.826524185657	0.99764115862019	0.0625488681457461	0.210221875192543	"2012-11-23 T5J2"	0	40	43
"592"	-0.0353876403433633	0.383303328179756	1090.83791559567	0.996620806388604	-0.151751614429649	0.436804374447973	"2012-11-23 T5J3"	0	40	43
"593"	0.00276106715192933	0.00532280669032774	224.621173963434	0.169378503571224	0.0133304431175158	0.0608572510121604	"2012-11-23 U1J1"	0	41	45
"594"	0.134166020697662	0.970510510933012	765.107736891694	0.996834402765872	-0.305767652727708	0.818005492629592	"2012-11-23 U1J2"	0	41	45
"595"	0.0912747432831772	0.850905667154756	1295.12366455228	0.996043718541078	-0.158167483994498	0.429974006084683	"2012-11-23 U2J1"	0	41	45
"596"	0.0461011020973516	0.987759512876351	1756.23416761149	0.999573949793957	0.0591953631032974	0.263240516890849	"2012-11-23 U2J2"	0	41	45
"597"	0.0378186699269572	0.958920469308728	913.068074555301	0.995494964844457	-0.0192083910752904	0.0424815639505167	"2012-11-23 U3J1"	0	39	44
"598"	0.0087761565871442	0.0599644802518803	774.412682899106	0.992118481552899	-0.0622782764432344	0.206920582327291	"2012-11-23 U3J2"	0	41	44
"599"	0.00871195989830007	0.212194992630787	939.996566089997	0.995115694390628	0.0316660982641252	0.0462793488491662	"2012-11-23 U4J1"	0	41	44
"600"	0.023206545572581	0.409059955443259	1351.62641617154	0.990234310866171	-0.173742745835024	0.555421052927176	"2012-11-23 U4J2"	0	40	44
"601"	0.0335315728212424	0.917838412599023	1482.72241613975	0.996056460375422	-0.0315629130323724	0.478053179702601	"2012-11-30 S1J1"	0	39	52
"602"	0.0213884889047366	0.454508757097186	855.141416077461	0.989923428435115	0.0412969822836233	0.640739132673008	"2012-11-30 S1J2"	0	41	52
"603"	-0.0158200808239085	0.517753942464967	473.351606542633	0.983828206360743	23.360376524689	0.995191126201752	"2012-11-30 S2J1"	21.525	38	52
"604"	-0.00802598086858251	0.488992332783149	196.102987708992	0.996638656668542	11.4319365181909	0.808626443805714	"2012-11-30 S2J2"	21.625	38	52
"605"	0.0183678481598896	0.655924745975076	110.123415643977	0.951300849027797	0.116208624385395	0.865582749629507	"2012-11-30 S3J1"	14.725	41	52
"606"	-0.0230289968779485	0.754620767269874	35.0174546671035	0.933368545016643	0.157371382919672	0.72395258131514	"2012-11-30 S3J2"	11.825	41	52
"607"	0.0233811582867332	0.347364951251856	1064.36338229541	0.996965385335958	0.0313251637547239	0.816259973624173	"2012-11-30 T1J1"	0	35	43
"608"	0.00986990117587444	0.575306236658056	657.228532403486	0.989070361152688	0.0290094737300434	0.471659378375824	"2012-11-30 T1J2"	0	30	43
"609"	0.0331431147501969	0.808784057843561	699.003226852907	0.995851153132983	0.0320628931610627	0.531095040183507	"2012-11-30 T2J1"	0	35	43
"610"	0.0334970592191621	0.761196216654997	880.333169625609	0.998598459443716	0.00100821449274846	0.00144812275244764	"2012-11-30 T2J2"	0	37	43
"611"	0.00417273618692724	0.0464652265575128	765.763637450854	0.992787510905398	-0.0184532993631663	0.453234571014822	"2012-11-30 T2J3"	0	36	43
"612"	0.0252215910240301	0.879513246707796	803.509257529166	0.999360363806056	0.0515460968887504	0.868472326270884	"2012-11-30 T3J1"	0	38	51
"613"	0.0676229963921499	0.999261836906406	1136.76364939446	0.999245158521913	-0.00758572606906303	0.17735019319868	"2012-11-30 T3J2"	0	38	51
"614"	0.0187866580409475	0.882856529136706	957.525757202846	0.998447023093826	0.0174734917591466	0.28093904726907	"2012-11-30 T3J3"	0	38	51
"615"	0.0248920209503403	0.430957987788178	784.795924447843	0.997922170437755	0.077085800230359	0.918868293029566	"2012-11-30 T4J1"	0	38	51
"616"	0.0512835047804215	0.70866787649542	1650.08373040366	0.99613315183581	0.399683944204419	0.875673769200905	"2012-11-30 T4J2"	0	41	51
"617"	0.0381223862921942	0.997531576266911	455.257623035717	0.302272438201091	-0.012370124891976	0.0334304172126389	"2012-11-30 T4J3"	0	40	51
"618"	0.0165837861357959	0.231412379415728	625.847211977434	0.976670630781986	-0.00255053621001033	0.00520700737740851	"2012-11-30 T5J1"	0	41	52
"619"	0.0192566541682961	0.938543586781724	666.216651653764	0.99466750681843	-0.00441234017016814	0.0127376665246985	"2012-11-30 T5J2"	0	39	52
"620"	0.0206075819024999	0.926337483663475	608.599119785889	0.985483229044641	-0.0094382019640875	0.821345276452825	"2012-11-30 T5J3"	0	42	52
"621"	0.0511591843642576	0.75594360477423	953.508754384667	0.633915981246933	-0.00249708903317937	0.0131312671626228	"2012-11-30 U1J1"	0	30	43
"622"	0.0440988966319887	0.879114389121135	407.226896213895	0.992520259633808	-0.0259580294754353	0.945617295384463	"2012-11-30 U1J2"	0	31	43
"623"	0.0622393946466176	0.878423478078427	868.353176430964	0.998805683475778	0.0565737780095036	0.952818537247719	"2012-11-30 U2J1"	0	31	43
"624"	0.0263392556521573	0.907005769604813	1061.00772580422	0.99958939947365	-0.0195948637550922	0.578261595340135	"2012-11-30 U2J2"	0	30	43
"625"	0.00317626645214539	0.023618214946807	777.63591564438	0.983975451196015	-0.0480450868241151	0.805038913944774	"2012-11-30 U3J1"	0	40	51
"626"	0.0111333151615035	0.344625460627834	636.918457327359	0.985471778153326	0.000572665627361713	0.000156745006482765	"2012-11-30 U3J2"	0	39	51
"627"	0.00408908843057982	0.0803098927839991	589.054574038097	0.996831468249307	0.0303942498839508	0.800472394651656	"2012-11-30 U4J1"	0	40	51
"628"	0.0319075151474292	0.977899022353896	1022.99310798847	0.979998520065084	0.0614163775553966	0.89389126187819	"2012-11-30 U4J2"	0	39	51
"629"	0.0584157346907813	0.64756296408515	1687.85223700068	0.995997529626977	-0.0782235193229567	0.0314022334945908	"2012-12-07 S1J1"	0	42	49
"630"	0.0079221672078782	0.40933665480583	437.256487467947	0.99521476147711	-0.0208765678849192	0.271114387591474	"2012-12-07 S1J2"	0.199999999999999	42	49
"631"	-0.01033311073081	0.274259441324425	184.003063412003	0.894449857593728	7.64618889618656	0.97020079550372	"2012-12-07 S2J1"	23.925	41	49
"632"	0.0264782524105152	0.616429277431463	55.139887815819	0.764799667102769	65.8954872850393	0.856744119444983	"2012-12-07 S2J2"	24.5	41	49
"633"	0.0196622971677639	0.452192454555831	91.7916425037021	0.992625332553509	0.285619441173175	0.994047331732217	"2012-12-07 S3J1"	17.65	41	49
"634"	-0.0113244683754608	0.247906563406711	99.6864988038527	0.868617810074476	0.374116894066455	0.945507112922638	"2012-12-07 S3J2"	14.425	41	49
"635"	0.0533208889019703	0.499674278019946	1704.1702336905	0.999242041399575	0.0141511313182412	0.310534977382682	"2012-12-07 T1J1"	0	42	49
"636"	0.0513329999276612	0.624342970173213	951.084111937984	0.999523294071685	0.0421374494428277	0.622350355981077	"2012-12-07 T1J2"	0	41	49
"637"	0.0165515056495014	0.24382585039222	1325.4062488459	0.999043830035412	-0.00592169358171754	0.0237813147197395	"2012-12-07 T2J1"	0	41	49
"638"	0.0293868972545714	0.313585993168552	1512.69861827911	0.998390718000239	0.0046977667548693	0.0247453805510254	"2012-12-07 T2J2"	0	41	49
"639"	0.0448668187815058	0.905777858528103	1046.35574151795	0.999962629604835	-0.0074297531531904	0.0307299974692924	"2012-12-07 T2J3"	0	41	49
"640"	0.0626094140121904	0.992489578362285	1081.84120303603	0.998631680165464	-0.014149342583026	0.171304714215642	"2012-12-07 T3J1"	0	41	49
"641"	0.0345566323584779	0.662002216748584	1208.54272998804	0.997171243318728	0.0148230355391786	0.69577008087345	"2012-12-07 T3J2"	0	41	49
"642"	0.0220361129027925	0.384052245443014	1038.25401977411	0.997607675058102	-0.00171813941574716	0.00708591155872823	"2012-12-07 T3J3"	2.275	41	49
"643"	0.0216639552225534	0.504431184561316	553.432420995549	0.997955547104159	0.0233911718815847	0.494012513229607	"2012-12-07 T4J1"	0.199999999999999	41	49
"644"	0.0572939535355904	0.967656348591954	1908.98053337625	0.998231532214033	0.0129254149367464	0.394013580414197	"2012-12-07 T4J2"	0.199999999999999	41	49
"645"	0.0774177640829647	0.963138829518436	1416.22230607193	0.998651990842247	0.00100398961504838	0.00705726808142946	"2012-12-07 T4J3"	0	41	49
"646"	0.0434639238067613	0.98774342929885	836.3738101197	0.997625489070655	0.00190540751053159	0.00220875207950722	"2012-12-07 T5J1"	0	42	49
"647"	0.0773343711801066	0.898534031478152	923.552185519208	0.999374023495392	0.077808831513714	0.962723871746797	"2012-12-07 T5J2"	0	41	49
"648"	0.013405258241427	0.950268904218138	520.979399970407	0.995571738906364	0.0192870713298009	0.11425579232232	"2012-12-07 T5J3"	0	42	49
"649"	0.0399162529550844	0.781452115363726	596.349054975154	0.996719734107464	0.00286026337164933	0.0710971122920163	"2012-12-07 U1J1"	0	42	49
"650"	0.0518271343579811	0.804598955583941	-338.62151089557	0.0689468871448039	0.0351402017517398	0.869671044053443	"2012-12-07 U1J2"	0	42	49
"651"	0.0744673875746943	0.969923883902516	1376.68156721845	0.997971080013841	0.0155390540718211	0.242801043645086	"2012-12-07 U2J1"	0	42	49
"652"	0.0291167967152203	0.487171229564032	1278.67288357948	0.998750101063071	0.0270845204598339	0.130342107908786	"2012-12-07 U2J2"	0	42	49
"653"	0.0398811393625447	0.252282849430857	896.572416739196	0.996918434654996	0.0273012322320394	0.127246196289299	"2012-12-07 U3J1"	0	41	49
"654"	0.0393305907266712	0.345577812528472	592.44710925687	0.994569732718216	0.0106376846988852	0.0851336373080973	"2012-12-07 U3J2"	0.0999999999999996	41	49
"655"	0.0642346991801061	0.443726293889646	1053.5066058106	0.99556649054788	0.0805082844419824	0.693756499523814	"2012-12-07 U4J1"	0	41	49
"656"	0.0523140997310948	0.876334289417715	881.529207666	0.994343499986631	-0.059161056419973	0.613478657290856	"2012-12-07 U4J2"	0	41	49
"657"	0.0127336699197669	0.292927662968299	1022.73294714796	0.996883713011549	-0.0036896261695234	0.0425986947416653	"2012-12-14 S1J1"	0	32	35
"658"	0.0279819616855811	0.400638312126561	289.37283502136	0.606464843720165	-0.000811753731657043	0.000812683758993702	"2012-12-14 S1J2"	0	32	35
"659"	-0.0061982426110958	0.663023435329903	160.218179168507	0.917323347208821	7.56982676477451	0.948663173361389	"2012-12-14 S2J1"	28.125	33	35
"660"	-0.0163491560362088	0.381984404821258	85.6657607356213	0.857406730590756	0.759410619440443	0.979542492483626	"2012-12-14 S3J1"	19.275	36	35
"661"	-0.011132049997061	0.396274803044248	53.0376349865511	0.86131377345414	0.840531765099596	0.961191266006585	"2012-12-14 S3J2"	21.675	36	35
"662"	0.0284791625214998	0.791749344506961	1368.99381172358	0.994006532269336	-0.00921790805471426	0.0905129843302613	"2012-12-14 T1J1"	0	39	52
"663"	0.00973805845188294	0.0824965850268418	621.545392395433	0.985887476213553	-0.0393007744870942	0.476292832018552	"2012-12-14 T1J2"	0	39	52
"664"	0.0344743518253812	0.582485634581056	802.080934375564	0.988812369259351	0.0206843706298055	0.239418054211797	"2012-12-14 T2J1"	0	39	52
"665"	0.0539620300843158	0.761914212648026	811.959589626356	0.993664231311062	0.05063742711345	0.958719413035681	"2012-12-14 T2J2"	0	32	52
"666"	0.0131951238240158	0.412404168143377	937.049082844037	0.994179405373871	-0.00185176485636329	0.00361068994784719	"2012-12-14 T2J3"	0	39	52
"667"	0.0373699326632414	0.709919693787318	874.550586903806	0.996364797057933	-0.00247916456993191	0.00985144366899342	"2012-12-14 T3J1"	0	39	49
"668"	-0.0119353628203942	0.0790129261513836	1178.37570334069	0.99438509472594	-0.0113361657205182	0.0478515583737492	"2012-12-14 T3J2"	0	30	49
"669"	0.00815859119737557	0.303210496721546	198.77930208199	0.93317855102206	0.00769846887621124	0.228995012942806	"2012-12-14 T3J3"	6.9	34	49
"670"	0.0356438822123167	0.482483539155462	362.417179991034	0.997377108841609	0.0186507793681092	0.377577713806943	"2012-12-14 T4J1"	1.45	33	49
"671"	0.0288805325672435	0.395806910998323	1599.05918753868	0.998906872621885	-0.00054020911666809	0.00605761200603733	"2012-12-14 T4J2"	0	39	49
"672"	0.00368492408854927	0.039560942258476	908.259782946823	0.99264000014753	-0.0118882491763653	0.127436981441986	"2012-12-14 T4J3"	0	39	49
"673"	0.0112983086854544	0.563112578271781	412.230470282511	0.992354889837581	-0.00540935881632883	0.0237330326902607	"2012-12-14 T5J1"	0	31	35
"674"	0.0185251093758424	0.142822833378828	-380.360593645381	0.0278959328756165	-0.0608961338892214	0.734684061969739	"2012-12-14 T5J2"	0	31	35
"675"	0.0055507804222651	0.349948679138333	321.495774662156	0.996790171699952	0.0179199044075029	0.462955723866206	"2012-12-14 T5J3"	0	30	35
"676"	0.0728906774817425	0.936470905067308	465.313213041021	0.998439680523864	0.0123505585221521	0.465675815438236	"2012-12-14 U1J1"	0	36	52
"677"	0.057475540522456	0.892593710822158	364.576226636805	0.993484027983549	0.00346977310128077	0.0126615976092705	"2012-12-14 U1J2"	0	38	52
"678"	0.0684840339946378	0.708160924119632	946.924556451381	0.996534933509611	0.00205069851812918	0.0712192350791879	"2012-12-14 U2J1"	0	32	52
"679"	0.0305199614230659	0.859779174286466	1174.91787922362	0.997496225040733	0.00337804838659253	0.0692119296020909	"2012-12-14 U2J2"	0	35	52
"680"	0.0302153694893493	0.631775898549227	552.417956874274	0.987272441058341	0.00462851528924721	0.625131014965488	"2012-12-14 U3J1"	0	34	49
"681"	0.0354730025311574	0.393203757409927	404.30348953386	0.989650518870193	-0.0159707484547394	0.0580419155149308	"2012-12-14 U3J2"	0	33	49
"682"	0.010650733655607	0.339152229624408	561.964454644474	0.997085180056835	0.00265126954468303	0.0262569126789841	"2012-12-14 U4J1"	0	33	49
"683"	0.0155916146482295	0.515092900352312	946.614613467527	0.99617666935268	-0.014457347681964	0.703618016229991	"2012-12-14 U4J2"	0	38	49
"684"	0.0444464304272799	0.819330814319143	1562.22404932111	0.99567310467521	0.0345668772313373	0.321381969591967	"2012-12-19 S1J1"	0	41	43
"685"	0.0175712944192259	0.0865292260405703	800.91571502961	0.996076200609279	-0.0028416069790389	0.00883872353455442	"2012-12-19 S1J2"	0	42	43
"686"	0.00932314675416526	0.4158649894751	216.061181001721	0.973034102520368	13.6603189262856	0.984090285875911	"2012-12-19 S2J1"	27.225	41	43
"687"	-0.0093604912635982	0.547249966221223	280.356817059812	0.929825228908062	57.9012621101704	0.798405536526836	"2012-12-19 S2J2"	28.45	41	43
"688"	-0.0219246625210799	0.408096665604854	113.855096132781	0.939280656980249	3.370276659355	0.983630559180866	"2012-12-19 S3J1"	21.225	40	43
"689"	-0.0305217438820676	0.415971965885366	127.952612474806	0.972906302781495	2.62487177998607	0.989290317885526	"2012-12-19 S3J2"	18.3	40	43
"690"	0.0106591652032565	0.0853704545991911	1494.06177984024	0.998123012737472	0.037028109005249	0.32478612421531	"2012-12-19 T1J1"	0	38	40
"691"	0.0155375865540348	0.41143957388056	684.050619583684	0.989129370251567	-0.0552515701414731	0.801906801166295	"2012-12-19 T1J2"	0	38	40
"692"	-0.0220344763134881	0.695726329992937	702.786346426521	0.999160399679627	0.0193045114123754	0.244407143690465	"2012-12-19 T2J1"	0	38	40
"693"	-0.00587420365859088	0.047798467395039	1045.85811627076	0.998639372533094	0.0061737532258773	0.0308261068827958	"2012-12-19 T2J2"	0	39	40
"694"	-0.0113114677066826	0.0623637357770252	827.038910775793	0.995924766051947	-0.0564986843301934	0.422371124982593	"2012-12-19 T2J3"	0	39	40
"695"	0.073943710109271	0.682953606478593	849.792865122146	0.997604201293206	0.0240592037751869	0.20972113907306	"2012-12-19 T3J1"	0	40	42
"696"	-0.0110338418930612	0.0540653765936438	860.929317933579	0.994151269031734	0.0359828098456495	0.983181601683336	"2012-12-19 T3J2"	0	39	42
"697"	0.0224197428274828	0.420537075103389	976.259770092634	0.997859472242979	-0.00472037779566133	0.283969439036666	"2012-12-19 T3J3"	4.775	39	42
"698"	0.00369821432350381	0.00635364174513252	402.46938643497	0.986207281154313	0.118299876069346	0.815423437234159	"2012-12-19 T4J1"	0.25	40	42
"699"	0.0855350633773835	0.984594895053718	1561.97611034517	0.994484069685973	-0.00712513003030384	0.137862388134135	"2012-12-19 T4J2"	0	39	42
"700"	0.0576562552914337	0.966245720542647	920.62251039687	0.989571832133906	-0.0371920489750374	0.250980648007835	"2012-12-19 T4J3"	0	40	42
"701"	0.0244968092571662	0.537439758412704	670.04215434219	0.99908570725618	0.00956313251380106	0.0748258867847211	"2012-12-19 T5J1"	0	41	43
"702"	0.0647599799585052	0.888696888563428	695.655582054681	0.991694177229429	0.0455875726151383	0.633598355203921	"2012-12-19 T5J2"	0	41	43
